IDNumber,data,Age,age_range,Gender,HighestEducation,Ethnicity,Region,q0014,q0015,q0016,q0022,q0023,q0024,q0025,q0026,q0027,q0028,q0029,q0031,q0033,q0034,q0036,q0037,q0039,q0040,q0041,q0042,q0043,q0045,q0046,q0047,q0048,q0050,q0053,q0055,q0056,q0057,q0058,q0060,q0061,q0063,q0064,q0065,q0066,q0069,q0071,q0072,q0073,q0074,q0075,q0076,q0079,q0080,q0081,q0084,q0086,q0087,q0088,q0090,q0091,q0092,q0094,q0095,q0096,q0097,q0099,q0100,q0103,q0105,q0107,q0108,q0109,q0110,q0111,q0112,q0113,q0114,q0118,q0119,q0120,q0121,q0122,q0123,q0124,q0125,q0129,q0131,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw
225043,SM,33,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,10,10,11,11,10,10,10,10
189081,SM,32,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,61,11,10,11,10,10,10,10,10
193004,SM,46,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,northeast,2,2,2,4,2,4,1,4,2,3,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,2,2,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,76,26,11,11,15,15,11,13,14
189080,SM,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,2,2,1,1,1,2,1,3,1,1,1,1,2,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2,3,2,1,1,2,1,1,1,2,3,1,2,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,3,1,2,1,2,1,1,86,15,14,17,17,14,11,13,16
204048,SM,28,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,west,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,12,10,11,11,10,10,10,10
189093,SM,25,21.00 to 30.99 years,Male,High school graduate (including GED),White,south,1,3,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,3,2,3,1,1,2,1,1,1,1,1,3,3,2,2,2,2,2,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,88,13,14,16,15,18,12,13,16
209039,SM,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,Black,west,2,2,1,2,2,2,3,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,3,1,1,2,1,1,1,2,1,2,1,1,1,1,2,2,2,2,4,1,2,2,1,3,2,1,2,1,1,1,2,1,2,1,2,2,1,2,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,90,20,13,14,15,20,14,14,14
236008,SM,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,1,4,1,2,2,3,1,1,3,1,3,2,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,2,3,1,2,1,1,1,2,2,4,2,2,2,1,2,2,2,3,1,1,2,2,1,1,2,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,3,1,1,1,2,2,1,97,19,14,17,19,18,13,16,14
225039,SM,23,21.00 to 30.99 years,Male,High school graduate (including GED),White,south,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,3,1,1,4,1,1,1,4,1,1,4,1,1,1,2,1,1,1,1,1,1,80,14,11,12,13,10,15,19,11
225038,SM,22,21.00 to 30.99 years,Female,High school graduate (including GED),White,south,1,4,2,1,1,2,1,1,1,2,1,1,3,2,2,1,1,1,2,1,1,1,4,2,1,2,2,1,4,1,3,4,3,2,2,1,1,1,4,1,1,1,1,1,2,1,4,3,2,3,1,4,1,3,1,2,1,4,1,1,1,1,2,1,1,1,2,1,1,1,1,4,2,2,1,1,1,1,3,1,106,16,15,19,22,19,19,12,17
171004,SM,36,31.00 to 40.99 years,Female,Some college or associate degree,MultiRacial,south,1,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,16,10,11,12,10,10,11,10
190054,SM,42,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,west,2,2,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,3,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,3,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,78,15,12,15,12,14,12,13,16
215010,SM,42,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,northeast,2,3,2,2,3,3,3,3,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,73,24,11,14,13,15,10,10,14
204042,SM,32,31.00 to 40.99 years,Male,Bachelor's degree or higher,Asian,west,1,3,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,1,1,2,1,2,2,1,1,1,1,2,2,2,3,1,1,2,1,2,1,1,3,4,2,1,2,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,87,15,12,14,15,17,16,13,15
219013,SM,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,1,1,2,2,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,3,1,2,1,1,65,14,11,14,10,10,10,10,16
209043,SM,31,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,2,2,1,2,2,1,1,2,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,2,1,2,1,2,1,2,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,77,16,13,11,12,12,16,13,14
212018,SM,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,west,2,3,1,1,2,1,2,1,1,1,2,2,2,2,2,1,1,4,2,1,2,2,3,2,1,2,1,2,2,2,4,3,4,1,1,1,1,1,4,2,3,2,1,1,3,2,2,1,1,2,1,1,1,2,1,3,1,1,1,1,2,1,2,1,2,1,2,1,1,2,1,1,1,2,1,1,1,2,2,1,106,15,19,19,22,18,13,15,13
204047,SM,29,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,west,1,3,1,3,2,3,1,1,2,2,2,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,2,1,1,1,2,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,79,19,14,13,14,12,16,10,14
178071,SM,38,31.00 to 40.99 years,Male,Some college or associate degree,Hispanic,south,1,3,1,1,2,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,3,2,2,75,16,11,14,14,10,15,11,17
225045,SM,36,31.00 to 40.99 years,Male,Some college or associate degree,Black,south,2,3,1,2,3,2,2,3,3,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,4,1,2,2,2,2,2,2,2,3,1,3,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,3,2,2,3,1,3,1,2,1,3,90,23,13,13,12,21,20,11,21
193061,SM,47,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,northeast,1,2,1,1,3,1,1,3,1,3,2,1,1,1,1,2,3,1,3,2,1,3,1,2,1,1,1,4,3,1,2,1,1,1,2,1,1,1,1,1,2,4,2,2,3,2,4,1,2,2,1,1,1,1,1,1,1,3,1,1,1,1,4,1,2,1,1,1,1,1,1,1,2,3,1,1,1,1,4,3,97,17,17,18,12,24,12,14,18
214013,SM,63,51.00 to 64.99 years,Female,Some college or associate degree,White,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,10,10,11,11,10,10,10,10
225044,SM,36,31.00 to 40.99 years,Female,Bachelor's degree or higher,Black,south,1,3,2,1,1,1,2,1,1,2,1,2,2,1,2,4,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,3,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,87,15,17,14,12,20,14,10,14
224024,SM,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,1,3,4,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,1,2,2,3,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,2,77,21,12,16,12,15,11,11,14
219011,SM,26,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,4,1,1,1,2,1,2,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,1,2,2,92,12,14,18,17,16,13,14,17
204050,SM,47,41.00 to 50.99 years,Male,Bachelor's degree or higher,Asian,west,1,2,1,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,3,2,71,13,12,12,13,13,10,11,14
189102,SM,66,65.00 to 99.99 years,Male,Bachelor's degree or higher,White,south,1,2,1,2,1,1,1,1,2,1,3,2,1,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,2,2,2,1,2,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,88,13,15,18,13,14,14,14,16
178063,SM,86,65.00 to 99.99 years,Male,Bachelor's degree or higher,Other,south,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,67,11,10,12,12,12,11,10,11
204046,SM,75,65.00 to 99.99 years,Male,Bachelor's degree or higher,White,south,1,2,1,1,1,2,2,1,1,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,3,2,2,2,1,2,1,2,1,2,1,3,2,1,2,1,2,2,1,2,1,2,1,1,2,1,2,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,92,14,14,19,17,15,14,13,13
230010,SM,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,3,2,1,2,2,1,2,2,1,3,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,85,12,14,16,13,19,11,12,18
224021,SM,24,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,northeast,1,3,3,2,2,3,2,3,2,3,3,2,1,1,1,2,1,3,2,1,3,3,3,3,1,1,2,2,2,2,3,3,3,1,2,1,1,4,2,3,2,2,1,2,2,2,2,1,3,2,2,1,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,2,1,2,2,1,1,3,2,3,1,2,4,2,111,24,17,22,23,19,14,16,21
204051,SM,42,41.00 to 50.99 years,Female,Bachelor's degree or higher,Black,west,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,3,1,2,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,71,18,11,13,16,11,10,10,11
225050,SM,69,65.00 to 99.99 years,Male,High school graduate (including GED),Black,northeast,2,2,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,72,16,11,13,12,13,11,12,11
224006,SM,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,2,1,3,2,3,2,2,1,2,2,1,3,2,2,1,2,1,1,1,3,2,2,3,1,2,2,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,92,12,15,19,18,19,10,11,11
230011,SM,34,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,midwest,3,3,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,69,18,10,12,12,11,14,10,13
225035,SM,36,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60,10,10,10,10,10,10,10,10
215015,SM,58,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,northeast,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,74,13,10,16,13,15,10,10,11
221013,SM,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,2,1,2,1,2,3,3,2,1,2,1,2,1,1,1,1,1,3,2,2,1,2,2,2,1,1,3,2,2,2,2,1,1,2,1,1,1,3,2,2,3,2,3,1,2,3,1,1,2,1,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,2,3,3,3,1,1,3,2,96,18,15,18,16,20,14,13,23
225034,SM,21,21.00 to 30.99 years,Female,High school graduate (including GED),White,northeast,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,2,1,2,1,3,1,1,1,2,1,1,1,2,2,1,2,1,2,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,1,1,78,14,11,14,15,15,11,12,14
190073,SM,35,31.00 to 40.99 years,Male,Bachelor's degree or higher,Asian,west,1,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,61,14,10,10,10,10,10,11,10
190071,SM,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,west,1,3,1,1,2,1,3,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,70,17,11,10,15,14,10,10,11
204041,SM,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,2,3,2,3,2,3,3,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,3,2,1,1,3,1,2,3,2,2,1,3,2,2,1,3,3,3,1,1,2,2,2,2,2,3,2,2,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,3,1,1,2,2,3,2,4,3,1,1,1,4,4,98,22,12,17,22,20,13,14,25
215017,SM,23,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,northeast,2,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,3,1,1,4,3,2,4,1,3,3,3,2,3,2,1,2,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,3,2,1,2,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,3,2,2,1,1,2,2,99,14,13,28,14,18,13,13,16
212006,SM,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,west,1,2,1,1,2,2,3,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,3,2,1,1,2,2,2,3,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,4,1,86,15,13,18,15,18,12,10,16
204052,SM,26,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,1,4,2,1,1,2,1,3,1,1,2,2,3,1,2,3,2,2,3,3,1,2,1,3,2,2,2,4,4,4,2,2,3,1,4,3,2,1,4,3,4,2,1,4,4,2,4,4,2,4,1,1,1,3,1,2,1,1,1,1,1,1,2,1,3,1,3,1,1,2,1,3,3,2,2,4,2,3,3,3,133,17,23,25,25,31,13,16,26
189099,SM,73,65.00 to 99.99 years,Female,Some college or associate degree,White,south,1,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,2,1,2,1,1,1,3,1,2,1,2,4,4,1,1,2,1,1,1,1,2,4,2,2,2,4,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,3,2,1,1,1,1,2,1,3,2,2,2,1,3,1,1,1,2,3,2,98,11,15,15,18,21,12,17,18
212007,SM,37,31.00 to 40.99 years,Female,Bachelor's degree or higher,Hispanic,west,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,61,14,10,10,10,10,11,10,10
212025,SM,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,Hispanic,west,1,3,2,3,2,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,4,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,2,85,16,17,16,11,12,16,13,14
225032,SM,74,65.00 to 99.99 years,Female,Bachelor's degree or higher,White,northeast,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,72,11,11,12,15,11,11,12,11
225033,SM,73,65.00 to 99.99 years,Male,Bachelor's degree or higher,White,northeast,1,2,1,2,2,1,1,2,1,2,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,3,1,2,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,73,15,13,11,12,16,11,10,15
189079,SM,38,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,2,1,1,2,1,1,1,1,2,1,3,1,2,1,1,3,2,2,2,2,1,1,2,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,79,13,19,15,13,12,10,10,10
190061,SM,31,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,west,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,2,2,1,1,1,1,2,1,1,2,1,1,2,2,1,2,1,1,1,2,2,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,79,13,11,12,15,12,16,13,12
219012,SM,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,3,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,3,2,1,1,1,2,1,1,1,1,3,2,2,2,1,1,2,1,2,2,1,2,1,2,1,2,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,84,13,12,16,14,16,12,14,11
190032,SM,48,41.00 to 50.99 years,Female,Some college or associate degree,Other,west,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60,12,10,10,10,10,10,10,10
225037,SM,29,21.00 to 30.99 years,Female,Some college or associate degree,Black,south,2,3,2,2,2,2,3,2,3,3,3,3,2,1,1,3,1,4,1,2,2,1,2,4,1,1,1,2,2,3,3,2,1,1,2,1,1,2,1,1,3,2,3,2,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,2,2,3,1,1,2,1,4,1,1,2,3,2,1,1,1,3,2,106,24,21,19,15,21,11,19,17
225041,SM,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,northeast,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,74,19,13,15,12,14,10,10,11
212023,SM,59,51.00 to 64.99 years,Female,Some college or associate degree,Hispanic,west,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,2,2,2,3,1,3,2,2,1,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,3,1,2,1,2,2,2,1,1,1,1,3,1,2,1,2,1,1,4,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,92,11,13,19,15,15,15,15,14
215018,SM,22,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,1,1,1,1,1,1,1,1,1,1,4,3,2,1,1,1,1,3,1,3,1,2,2,4,1,1,3,1,1,4,2,1,4,1,1,1,1,2,4,4,1,2,1,1,1,1,4,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,3,2,4,4,1,1,4,4,4,98,10,20,20,21,14,12,11,30
190048,SM,30,21.00 to 30.99 years,Male,Bachelor's degree or higher,Black,west,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,1,75,13,10,13,12,17,11,12,15
209048,SM,31,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,1,2,1,1,1,2,3,1,1,2,1,2,2,1,3,2,1,1,1,2,2,2,2,3,1,1,1,3,2,2,1,3,1,1,1,1,1,1,2,1,2,4,2,3,1,1,2,1,1,2,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,4,1,1,1,1,2,1,2,2,2,1,1,2,2,93,15,16,19,13,19,13,13,16
225030,SM,53,51.00 to 64.99 years,Male,Some college or associate degree,White,northeast,1,4,1,2,2,3,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,1,1,70,19,10,13,12,11,10,14,10
190074,SM,49,41.00 to 50.99 years,Male,Some college or associate degree,Other,west,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67,13,10,10,12,15,10,10,10
