IDNumber,data,Age,age_range,Gender,HighestEducation,Ethnicity,Region,q0013,q0014,q0016,q0018,q0020,q0021,q0023,q0024,q0026,q0027,q0029,q0030,q0031,q0032,q0033,q0034,q0036,q0037,q0040,q0041,q0043,q0044,q0046,q0047,q0049,q0050,q0051,q0053,q0054,q0057,q0058,q0059,q0060,q0061,q0062,q0063,q0064,q0067,q0068,q0069,q0073,q0075,q0076,q0077,q0081,q0082,q0083,q0084,q0086,q0087,q0089,q0090,q0091,q0092,q0093,q0096,q0098,q0099,q0100,q0101,q0103,q0104,q0105,q0106,q0108,q0111,q0113,q0114,q0115,q0117,q0118,q0119,q0122,q0126,q0127,q0128,q0129,q0130,q0131,q0132,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw
217004,SM,39,31.00 to 40.99 years,Female,Bachelor's degree or higher,Hispanic,south,3,2,3,3,3,1,2,3,3,3,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,3,2,3,2,2,2,3,1,2,1,2,2,2,1,2,1,2,2,2,2,1,2,1,1,2,1,2,2,2,1,1,2,1,2,1,2,2,1,2,2,3,2,2,2,2,3,2,2,2,2,2,2,1,108,26,18,21,19,16,15,19,20
217005,SM,39,31.00 to 40.99 years,Female,Bachelor's degree or higher,Black,northeast,3,3,2,3,3,2,1,2,2,3,2,2,3,2,2,2,3,2,3,2,2,2,2,2,3,3,4,2,3,2,2,2,3,2,2,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2,2,2,3,2,2,3,2,2,3,4,2,2,2,2,2,3,2,2,133,24,23,25,21,19,22,23,24
217006,SM,21,21.00 to 30.99 years,Female,High school graduate (including GED),Black,south,3,3,3,3,2,2,2,3,2,3,3,2,2,1,2,4,3,3,2,2,2,2,1,3,2,2,2,2,2,2,2,3,3,2,1,3,2,1,2,1,3,2,2,2,3,1,2,2,1,3,3,2,1,1,1,2,1,1,1,1,1,1,1,2,1,3,1,3,3,2,2,2,3,2,2,2,3,2,3,3,117,26,24,20,20,21,14,18,24
217007,SM,21,21.00 to 30.99 years,Female,High school graduate (including GED),Hispanic,south,3,3,4,3,2,1,2,3,4,3,2,1,2,1,1,1,1,1,4,2,2,2,3,2,1,1,2,2,3,3,2,3,3,4,1,4,2,2,2,4,1,2,1,2,1,3,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,1,1,2,2,1,1,1,3,3,2,2,1,2,2,3,2,1,2,2,109,28,16,21,27,14,15,16,19
217008,SM,38,31.00 to 40.99 years,Female,Bachelor's degree or higher,Black,south,1,1,3,1,2,1,1,1,4,1,2,1,1,1,1,1,1,2,2,3,2,3,3,1,2,1,2,2,1,2,2,3,3,4,2,1,2,2,1,1,2,3,1,1,2,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,3,2,3,1,2,2,2,2,1,2,2,1,1,101,16,15,19,21,17,11,18,16
217010,SM,38,31.00 to 40.99 years,Male,Bachelor's degree or higher,Hispanic,south,3,3,2,3,2,1,3,3,1,3,1,2,2,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,2,3,2,2,2,2,2,1,1,2,2,1,1,2,1,2,2,1,2,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,1,2,1,2,2,89,24,14,16,17,15,13,14,15
219002,SM,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,1,1,2,2,1,2,2,1,1,3,2,2,2,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,76,16,16,13,13,12,10,12,12
219003,SM,62,51.00 to 64.99 years,Male,Bachelor's degree or higher,White,south,2,1,2,1,2,2,2,1,2,2,1,2,2,1,1,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,2,1,1,2,1,2,1,2,1,1,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,89,17,16,17,16,15,12,13,12
219008,SM,87,65.00 to 99.99 years,Male,Bachelor's degree or higher,White,midwest,2,1,2,1,2,1,2,1,2,3,2,1,2,1,1,2,1,2,3,1,2,4,3,2,2,3,4,3,1,3,2,2,3,4,2,2,3,1,2,1,3,2,1,1,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2,1,3,1,2,2,105,17,16,27,22,17,10,13,18
219010,SM,36,31.00 to 40.99 years,Male,Bachelor's degree or higher,Asian,south,3,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,1,2,2,3,2,2,2,2,2,1,2,2,2,2,1,2,2,4,1,1,2,1,1,1,1,3,1,1,1,3,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,3,2,1,1,1,1,1,2,1,2,1,2,95,20,16,19,16,17,10,17,13
219011,SM,26,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,2,2,2,1,2,1,2,1,2,2,3,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,2,2,1,1,1,1,2,1,1,1,2,3,1,1,1,3,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1,2,1,1,1,1,1,1,93,17,19,19,13,17,12,13,13
219012,SM,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,4,1,2,1,1,1,1,2,2,1,2,3,2,2,3,1,2,2,2,1,1,1,2,2,1,1,1,2,1,2,2,1,2,1,1,3,1,1,1,1,2,1,1,1,1,1,1,104,18,16,21,17,20,14,16,11
219013,SM,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,1,2,1,1,3,2,1,2,2,2,1,2,1,3,1,2,1,2,1,1,1,2,2,1,1,1,1,3,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,3,2,3,1,1,1,1,1,1,1,1,1,1,81,16,16,15,11,11,12,16,10
219014,SM,32,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,northeast,1,2,2,3,1,1,2,1,2,2,2,1,3,1,2,1,1,1,3,1,1,2,2,4,2,1,3,3,3,2,2,2,1,4,1,1,1,1,2,2,1,3,1,2,1,1,1,2,1,2,3,1,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,99,17,16,23,17,15,15,13,12
221001,SM,28,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,south,1,2,2,2,1,3,2,1,1,1,3,2,2,1,1,1,1,1,3,4,1,2,2,4,3,2,2,1,3,3,2,4,3,4,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,4,1,2,1,3,1,1,1,1,1,2,1,105,16,19,23,21,16,11,15,14
221002,SM,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,2,2,2,2,2,1,1,1,2,2,3,1,2,1,2,2,1,1,2,1,1,2,2,2,2,1,2,2,1,1,1,2,2,3,2,1,2,1,1,1,3,3,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,2,1,1,1,95,17,16,16,16,21,10,16,12
221003,SM,32,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,south,2,3,3,2,1,1,1,1,1,1,2,2,3,1,2,1,1,2,2,3,1,1,1,1,1,2,1,1,1,3,2,2,1,3,2,1,2,1,2,1,1,1,1,1,1,2,2,4,1,3,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,4,1,4,2,2,2,1,3,2,1,2,3,3,3,3,97,16,19,13,17,17,12,19,23
221008,SM,60,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,west,2,2,2,2,2,1,1,1,1,2,2,1,3,1,1,1,1,1,3,2,2,4,2,2,2,1,3,3,2,2,2,2,2,2,1,2,1,1,1,1,2,4,1,3,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,1,1,1,2,2,2,2,1,2,1,1,1,2,3,99,16,16,23,15,19,11,15,17
221009,SM,61,51.00 to 64.99 years,Male,Bachelor's degree or higher,White,west,2,3,3,3,3,2,2,1,2,2,2,2,2,2,2,2,1,1,3,2,2,3,2,3,2,2,2,2,2,3,3,2,2,4,2,3,2,1,2,1,2,1,1,1,1,1,2,2,1,3,1,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,1,2,3,2,2,1,1,1,109,23,19,23,22,15,16,14,17
221013,SM,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,2,3,2,2,1,1,1,2,2,2,1,4,1,1,1,1,2,2,2,1,4,2,2,2,1,2,3,1,2,3,2,2,4,1,1,2,1,1,1,3,2,1,2,2,1,2,1,1,3,3,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,3,1,3,2,1,1,2,1,1,1,1,4,1,102,17,17,20,18,18,13,16,15
221020,SM,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,2,1,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,2,2,4,1,4,2,2,3,1,2,1,1,3,4,2,3,2,1,4,4,1,1,1,2,2,1,1,1,1,2,3,1,2,1,1,1,1,1,2,3,2,1,1,1,1,1,1,1,2,1,2,1,2,3,2,3,3,2,1,1,1,2,2,103,18,17,20,23,16,14,13,20
221022,SM,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,1,3,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,4,2,3,2,1,1,2,2,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,79,13,13,20,12,11,10,13,13
221024,SM,47,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,south,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,2,1,1,1,1,1,1,78,13,10,16,14,13,11,14,12
223006,SM,22,21.00 to 30.99 years,Male,Some college or associate degree,Hispanic,west,2,1,3,1,3,1,3,1,2,1,3,2,1,3,2,2,3,2,2,1,2,2,1,3,2,2,1,2,2,3,3,2,2,2,4,2,4,2,4,3,4,1,1,1,1,2,4,2,3,4,2,1,1,2,2,2,2,1,1,1,4,3,2,4,1,2,2,2,1,2,4,3,3,2,2,1,3,2,1,3,130,18,21,20,28,23,15,23,24
223007,SM,28,21.00 to 30.99 years,Female,Some college or associate degree,Hispanic,west,2,1,2,3,2,1,3,2,3,1,1,1,3,2,1,1,4,1,2,2,1,1,2,2,2,3,1,1,2,3,2,2,2,4,1,2,3,1,1,1,4,4,1,2,2,2,2,1,2,4,1,2,1,1,1,2,1,1,2,2,2,2,1,1,4,2,1,3,1,2,3,2,1,2,2,2,1,1,1,2,112,20,18,18,19,24,14,19,17
223008,SM,24,21.00 to 30.99 years,Male,Bachelor's degree or higher,Hispanic,west,2,1,3,3,3,2,2,2,3,3,2,3,3,1,1,2,2,2,2,1,3,3,2,4,1,3,4,2,3,2,2,2,3,3,2,2,3,1,1,1,2,1,1,1,1,1,3,2,1,3,3,1,2,1,1,1,1,1,1,1,2,1,2,1,3,2,1,3,3,2,2,2,2,1,1,1,1,1,1,1,115,24,19,27,20,16,13,20,13
223009,SM,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,1,2,2,3,1,1,1,2,3,2,1,1,2,2,2,2,1,2,2,2,2,4,2,3,1,2,2,2,1,2,2,2,1,3,2,1,2,1,1,2,2,1,1,1,2,1,4,2,1,3,2,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,2,100,18,17,21,17,18,12,15,18
223010,SM,63,51.00 to 64.99 years,Female,Did not complete high school (no diploma),Hispanic,west,1,1,2,1,3,2,2,1,2,1,3,1,3,3,2,3,2,4,2,2,2,2,2,3,2,2,1,2,2,4,2,2,3,4,1,2,2,1,1,1,2,3,1,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2,1,3,4,1,3,1,1,2,1,1,3,2,3,2,2,1,1,115,16,25,22,19,18,12,19,18
223011,SM,70,65.00 to 99.99 years,Male,Did not complete high school (no diploma),Hispanic,west,2,3,3,3,4,2,3,2,4,3,3,4,2,2,4,4,2,3,2,2,1,4,3,4,1,3,2,4,3,4,4,2,3,1,4,2,2,2,2,3,4,1,3,1,1,1,3,3,1,3,1,1,3,2,4,2,2,1,1,3,1,1,2,1,1,2,3,3,2,3,4,3,4,4,3,2,4,2,4,4,142,29,28,29,25,21,20,19,34
223012,SM,72,65.00 to 99.99 years,Female,High school graduate (including GED),Hispanic,west,2,2,2,2,3,1,1,1,1,3,2,2,3,2,1,1,1,2,1,1,1,2,1,2,1,1,2,1,1,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,81,18,16,14,14,12,10,15,18
223013,SM,73,65.00 to 99.99 years,Male,High school graduate (including GED),Hispanic,west,1,2,3,3,4,1,1,1,1,4,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,75,21,12,13,14,12,10,14,18
224001,SM,63,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,northeast,1,1,2,1,2,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,1,1,2,1,2,3,75,13,13,12,11,13,12,14,17
224002,SM,26,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,northeast,2,3,4,3,1,3,2,1,3,4,2,1,4,1,2,2,1,1,3,1,3,2,4,4,3,2,4,4,4,3,2,3,3,4,1,2,4,2,2,1,4,3,2,2,2,2,2,1,2,3,2,2,2,1,1,2,1,3,2,1,2,1,2,2,2,3,2,2,4,4,2,1,1,1,2,1,2,1,2,1,139,26,18,33,24,23,17,24,14
224003,SM,56,51.00 to 64.99 years,Female,Some college or associate degree,White,northeast,1,1,2,2,3,2,2,1,2,1,3,2,2,1,1,2,2,2,2,2,1,3,2,2,1,1,2,2,2,2,2,2,2,3,2,2,3,1,2,1,2,1,2,2,2,2,3,3,1,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,3,2,2,2,3,2,2,111,17,19,18,20,20,17,17,22
224004,SM,62,51.00 to 64.99 years,Male,Bachelor's degree or higher,White,northeast,1,3,2,3,1,1,2,1,2,3,2,1,1,1,1,2,1,2,1,1,1,2,1,2,2,2,1,1,2,4,1,1,1,4,1,1,2,1,1,1,2,2,1,1,1,3,1,1,1,3,1,1,1,1,2,2,2,1,2,1,2,2,1,1,2,3,1,1,2,2,2,1,1,2,1,1,1,1,1,2,92,19,13,18,14,16,14,17,13
224005,SM,23,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,2,3,4,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,2,3,1,2,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,2,1,1,77,18,11,17,13,10,11,15,12
224006,SM,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,2,1,2,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,2,2,2,1,3,1,1,2,1,1,1,2,2,1,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,85,15,12,14,15,15,11,18,11
224007,SM,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,2,2,2,2,2,1,2,1,2,2,2,1,2,1,1,2,2,2,2,1,2,3,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,107,18,16,20,19,18,13,21,20
224008,SM,23,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,2,2,2,1,3,2,2,1,3,2,1,1,2,1,2,2,2,2,3,1,1,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,1,1,1,1,2,3,1,3,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,2,1,2,2,1,1,2,1,1,2,3,2,1,1,1,1,2,2,2,2,2,95,20,17,17,14,18,13,16,16
224009,SM,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,2,1,2,2,1,2,2,1,2,1,2,1,2,1,2,2,2,3,2,2,2,2,3,3,3,2,2,1,2,3,2,2,2,3,2,1,2,1,2,3,2,3,1,2,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,3,1,3,3,3,2,2,1,1,1,1,1,2,1,2,113,16,19,23,20,18,12,21,14
224010,SM,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,1,2,2,2,1,1,1,2,1,3,2,2,2,1,2,1,2,2,2,1,1,2,1,2,1,1,3,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,1,2,2,2,1,2,2,1,2,2,3,2,82,16,17,16,12,11,12,14,19
224011,SM,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,1,1,1,1,1,2,2,3,2,2,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,68,16,13,11,11,11,11,11,13
224012,SM,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,1,2,2,2,2,2,2,1,1,3,4,2,3,1,1,1,1,1,2,2,3,4,3,4,2,1,3,1,2,2,3,2,2,4,1,1,3,1,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,1,3,2,3,2,2,2,2,2,2,2,2,2,2,3,3,115,18,18,25,20,15,16,21,22
224013,SM,24,21.00 to 30.99 years,Male,Bachelor's degree or higher,Hispanic,northeast,2,2,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,2,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,83,15,15,16,13,13,12,14,15
224015,SM,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,1,1,3,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,2,2,1,2,2,73,15,10,12,14,12,11,14,16
224016,SM,22,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,northeast,3,1,3,4,1,3,2,1,2,2,2,2,4,1,1,1,1,1,2,2,1,1,1,3,2,1,1,1,3,1,1,2,2,3,1,1,1,1,3,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,1,1,3,3,1,1,1,83,22,17,15,16,12,10,13,16
224017,SM,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,2,1,1,2,3,1,1,1,2,1,2,1,3,2,2,2,2,1,2,2,1,3,2,2,1,2,2,2,1,2,3,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,3,1,1,3,4,2,3,2,1,2,2,90,15,19,18,15,11,12,15,21
224018,SM,58,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,northeast,2,2,2,2,3,2,2,1,2,2,2,2,3,1,1,2,2,2,2,2,4,2,2,4,2,2,4,2,2,4,3,2,2,4,2,1,2,1,2,2,3,2,1,2,3,1,2,3,1,2,3,2,1,1,2,2,1,1,1,2,1,1,1,2,2,2,2,1,2,2,2,2,3,2,2,1,3,4,3,3,120,20,19,28,21,20,16,16,25
224019,SM,21,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,1,1,1,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1,2,3,2,1,1,2,1,1,3,1,2,1,2,2,1,3,1,1,2,2,1,3,2,2,1,1,2,3,2,1,2,1,1,1,1,1,1,2,2,1,3,3,1,2,2,2,1,1,3,2,2,3,97,14,16,15,15,18,17,16,19
224020,SM,23,21.00 to 30.99 years,Male,High school graduate (including GED),White,northeast,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,2,2,2,1,3,2,2,2,1,2,1,2,2,2,2,2,3,1,1,4,2,1,1,2,1,1,1,1,3,4,3,2,3,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,1,1,2,1,2,2,99,16,14,18,19,21,12,15,16
224021,SM,24,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,northeast,2,3,3,4,1,2,2,2,3,3,2,1,1,1,1,2,2,1,3,2,2,3,2,3,3,1,3,2,2,2,2,3,3,3,1,2,1,1,1,1,2,3,1,3,1,4,2,2,1,2,2,2,1,2,2,2,1,1,1,3,1,2,1,1,4,3,1,2,3,3,2,2,3,1,1,1,2,1,2,2,116,25,16,23,18,21,17,21,17
224022,SM,44,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,northeast,2,2,2,2,1,1,2,2,3,2,2,1,1,1,1,1,3,1,1,1,1,2,1,2,2,3,1,2,1,2,1,3,1,3,1,1,1,2,1,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,3,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2,1,1,1,2,1,2,92,19,13,17,15,17,16,14,14
224024,SM,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,1,1,2,1,3,1,1,1,2,3,2,1,2,1,1,1,1,2,2,2,3,4,1,2,1,1,3,2,2,3,2,2,2,3,1,1,1,1,1,1,2,3,1,2,1,1,2,1,1,1,2,2,1,2,1,2,1,1,1,2,1,1,1,2,1,2,3,2,2,2,2,1,1,2,2,1,2,2,1,1,99,16,15,22,15,15,15,17,15
224025,SM,25,21.00 to 30.99 years,Female,Some college or associate degree,White,northeast,2,2,2,2,2,2,2,1,4,2,1,2,2,1,3,2,2,4,3,2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,1,1,2,1,2,2,3,3,1,1,2,2,2,2,1,3,2,2,2,1,2,3,2,2,1,1,1,2,1,2,1,2,1,2,2,2,4,2,2,2,2,2,2,3,2,2,106,21,22,15,15,20,18,16,23
224026,SM,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,2,2,3,1,2,2,1,1,1,2,2,2,3,1,3,2,2,2,2,2,3,4,3,4,3,2,4,1,3,2,2,4,4,4,1,3,3,1,2,3,4,3,2,2,2,2,2,3,1,2,1,3,1,2,1,3,1,1,1,1,1,4,3,4,4,3,3,4,3,2,2,2,1,3,2,2,2,3,1,2,146,17,21,29,27,23,15,31,20
224027,SM,26,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,2,1,2,2,1,1,2,1,2,3,2,2,1,1,3,1,1,2,2,1,1,3,1,3,3,1,2,1,2,1,2,2,2,4,2,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,1,2,2,3,2,1,1,2,2,1,1,3,2,1,1,2,3,2,1,2,3,1,1,1,3,1,2,3,103,17,16,18,18,15,18,18,18
225001,SM,22,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,1,1,2,1,1,1,2,1,1,3,2,1,3,1,1,1,1,1,1,2,3,3,4,2,2,1,2,1,2,3,2,3,3,4,1,2,2,2,1,1,2,1,1,1,2,2,2,4,1,2,2,1,1,1,2,3,1,1,1,1,2,2,2,2,3,4,1,3,2,3,2,1,2,2,1,1,2,1,1,2,114,14,14,23,21,18,14,24,15
225003,SM,24,21.00 to 30.99 years,Male,Some college or associate degree,White,northeast,2,1,2,3,2,1,2,1,2,2,2,2,1,1,2,2,1,1,4,2,1,1,2,2,3,2,1,1,3,4,2,2,2,4,2,2,2,2,3,1,2,2,2,2,2,2,4,2,1,4,1,3,1,2,2,3,1,2,4,4,3,2,4,3,2,4,1,4,3,3,4,3,4,2,3,3,4,3,3,2,135,18,18,20,22,23,23,29,31
225004,SM,51,51.00 to 64.99 years,Male,High school graduate (including GED),White,northeast,2,2,2,1,2,1,2,1,3,2,1,1,1,1,1,2,1,2,1,1,3,2,3,1,3,1,1,1,1,1,1,3,1,4,1,1,1,1,1,1,4,4,1,3,2,3,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,93,18,12,17,15,27,10,12,11
225005,SM,21,21.00 to 30.99 years,Male,High school graduate (including GED),Black,south,1,3,2,4,4,3,1,4,1,4,1,1,1,1,1,1,1,2,1,2,1,1,1,4,2,1,1,2,1,1,2,4,4,4,1,1,1,1,1,1,4,1,1,1,4,1,4,1,1,1,4,1,1,1,1,1,1,1,4,1,1,4,1,1,4,1,1,4,4,1,2,1,2,2,1,2,1,2,2,2,104,27,12,15,20,19,16,22,17
225006,SM,33,31.00 to 40.99 years,Male,High school graduate (including GED),Black,south,1,2,2,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,124,24,20,20,24,20,20,20,20
225007,SM,37,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,1,1,2,2,1,2,1,1,1,2,2,1,2,1,2,1,2,1,1,1,2,1,1,3,2,1,3,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,3,1,1,1,1,3,2,1,1,1,3,1,1,79,14,14,17,12,11,11,14,15
