IDNumber,data,Age,age_range,Gender,HighestEducation,Ethnicity,Region,q0014,q0015,q0016,q0022,q0023,q0024,q0025,q0026,q0027,q0028,q0029,q0031,q0033,q0034,q0036,q0037,q0039,q0040,q0041,q0042,q0043,q0045,q0046,q0047,q0048,q0050,q0053,q0055,q0056,q0057,q0058,q0060,q0061,q0063,q0064,q0065,q0066,q0069,q0071,q0072,q0073,q0074,q0075,q0076,q0079,q0080,q0081,q0084,q0086,q0087,q0088,q0090,q0091,q0092,q0094,q0095,q0096,q0097,q0099,q0100,q0103,q0105,q0107,q0108,q0109,q0110,q0111,q0112,q0113,q0114,q0118,q0119,q0120,q0121,q0122,q0123,q0124,q0125,q0129,q0131,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
190081,SM,59,51.00 to 64.99 years,Male,Bachelor's degree or higher,Asian,west,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,1,1,1,2,1,1,2,2,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,77,13,10,15,14,14,14,10,12,49,42,38,52,51,50,56,39,46
190085,SM,41,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,west,1,1,1,2,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,71,14,11,12,11,14,13,10,13,44,45,44,45,41,50,54,39,49
190086,SM,26,21.00 to 30.99 years,Male,High school graduate (including GED),Other,west,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,14,10,10,10,12,10,10,10,35,45,38,35,34,45,39,39,37
190096,SM,59,51.00 to 64.99 years,Female,Some college or associate degree,Black,west,2,1,2,2,2,2,4,3,3,2,2,2,3,1,1,2,3,3,2,2,3,2,3,3,2,2,1,3,3,4,3,2,2,1,3,2,1,1,3,3,2,2,1,1,3,2,2,2,3,2,1,3,1,3,1,1,2,2,2,1,3,2,3,3,3,3,3,2,2,3,3,2,2,3,1,2,2,3,3,2,132,23,21,26,21,20,17,27,23,67,61,64,68,64,61,62,70,65
190097,SM,33,31.00 to 40.99 years,Male,Some college or associate degree,Hispanic,west,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,11,10,10,11,11,10,10,10,35,36,38,35,41,42,39,39,37
190101,SM,34,31.00 to 40.99 years,Male,Bachelor's degree or higher,Asian,west,1,2,1,1,2,3,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,2,1,1,2,2,4,1,1,1,1,1,1,2,1,1,1,1,2,1,3,1,2,1,1,1,1,2,3,3,1,2,1,1,1,1,2,3,2,2,3,2,3,1,3,2,1,85,17,12,14,17,11,14,17,22,53,52,48,50,59,42,56,61,64
190102,SM,27,21.00 to 30.99 years,Female,Some college or associate degree,Hispanic,west,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,71,11,10,11,11,16,12,11,12,44,36,38,42,41,54,51,46,46
190113,SM,32,31.00 to 40.99 years,Male,Some college or associate degree,Black,west,2,2,1,3,2,1,3,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,2,1,1,3,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,74,19,11,13,12,15,13,10,14,46,55,44,48,45,52,54,39,51
193001,SM,21,21.00 to 30.99 years,Male,Some college or associate degree,White,northeast,3,3,1,2,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,19,11,11,10,10,10,10,10,35,55,44,42,34,36,39,39,37
193004,SM,46,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,northeast,2,2,2,4,2,4,1,4,2,3,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,2,2,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,76,26,11,11,15,15,11,13,14,48,66,44,42,55,52,47,54,51
193009,SM,39,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,northeast,1,2,1,1,1,2,3,1,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,4,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,72,16,12,11,12,16,11,10,11,45,50,48,42,45,54,47,39,43
193051,SM,52,51.00 to 64.99 years,Male,High school graduate (including GED),White,northeast,2,3,1,1,2,2,4,3,4,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,1,3,2,2,4,3,3,2,2,3,1,1,2,2,1,1,1,1,1,1,1,1,1,3,1,3,2,4,2,4,1,1,1,1,2,2,4,1,2,1,3,1,2,111,24,15,20,20,23,11,22,19,63,63,55,61,63,64,47,65,60
193052,SM,48,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,northeast,1,3,1,1,1,3,1,2,3,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,1,3,2,2,3,4,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,1,1,2,2,1,2,1,2,1,2,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,97,17,12,17,22,17,16,13,13,58,52,48,56,65,56,60,54,49
193054,SM,22,21.00 to 30.99 years,Male,Some college or associate degree,Hispanic,northeast,2,3,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,69,16,12,13,11,11,12,10,13,42,50,48,48,41,42,51,39,49
193060,SM,44,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,northeast,1,4,1,2,2,3,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,61,20,10,10,11,10,10,10,12,33,57,38,35,41,36,39,39,46
193061,SM,47,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,northeast,1,2,1,1,3,1,1,3,1,3,2,1,1,1,1,2,3,1,3,2,1,3,1,2,1,1,1,4,3,1,2,1,1,1,2,1,1,1,1,1,2,4,2,2,3,2,4,1,2,2,1,1,1,1,1,1,1,3,1,1,1,1,4,1,2,1,1,1,1,1,1,1,2,3,1,1,1,1,4,3,97,17,17,18,12,24,12,14,18,58,52,59,57,45,65,51,56,58
203001,SM,36,31.00 to 40.99 years,Male,Bachelor's degree or higher,Asian,south,2,3,4,1,2,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,3,1,2,2,3,3,2,2,1,1,2,2,1,1,1,2,2,3,1,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,85,21,11,21,15,18,10,10,11,53,58,44,62,55,58,39,39,43
203005,SM,46,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,south,1,2,1,2,1,2,2,2,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,73,16,13,12,13,11,12,12,11,46,50,51,45,48,42,51,51,43
203006,SM,60,51.00 to 64.99 years,Female,Some college or associate degree,White,south,1,3,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,2,1,1,67,15,10,11,12,11,12,11,13,41,47,38,42,45,42,51,46,49
203010,SM,44,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,south,2,3,2,2,1,3,2,2,2,2,3,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,3,1,1,1,1,2,2,1,1,1,3,1,2,1,1,1,2,1,1,2,3,2,1,2,2,2,81,21,15,12,13,10,17,14,18,51,58,55,45,48,36,62,56,58
203014,SM,63,51.00 to 64.99 years,Male,High school graduate (including GED),White,south,1,3,1,1,1,3,2,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,70,19,10,11,13,13,12,11,12,44,55,38,42,48,48,51,46,46
203015,SM,55,51.00 to 64.99 years,Female,Some college or associate degree,Black,south,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,69,14,11,13,11,13,11,10,10,42,45,44,48,41,48,47,39,37
203017,SM,44,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,south,1,4,1,3,2,3,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,3,1,3,1,3,1,1,71,23,10,13,13,12,10,13,17,44,61,38,48,48,45,39,54,57
203022,SM,58,51.00 to 64.99 years,Female,Some college or associate degree,White,south,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,70,12,10,14,12,13,10,11,11,44,40,38,50,45,48,39,46,43
203023,SM,58,51.00 to 64.99 years,Male,Bachelor's degree or higher,White,south,2,2,1,2,2,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,2,1,1,2,1,80,15,13,13,12,18,10,14,13,50,47,51,48,45,58,39,56,49
204002,SM,63,51.00 to 64.99 years,Male,Bachelor's degree or higher,Hispanic,west,2,3,1,2,1,1,3,1,2,1,2,2,3,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,1,1,2,1,2,1,1,2,3,2,2,2,1,2,1,3,2,2,1,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,2,4,3,2,97,17,20,16,15,15,20,11,29,58,52,62,54,55,52,65,46,72
204003,SM,54,51.00 to 64.99 years,Male,Bachelor's degree or higher,Hispanic,west,2,2,2,1,2,3,2,1,1,2,3,1,2,1,1,2,1,1,2,1,2,1,2,2,2,2,1,3,2,3,2,2,1,2,1,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,3,1,2,2,2,93,18,15,20,14,18,14,12,19,56,53,55,61,51,58,56,51,60
204005,SM,29,21.00 to 30.99 years,Male,Some college or associate degree,Hispanic,west,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,62,11,11,10,10,11,10,10,11,35,36,44,35,34,42,39,39,43
204008,SM,29,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,west,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,2,2,1,2,1,2,2,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,79,13,15,16,13,10,13,12,12,50,42,55,54,48,36,54,51,46
204010,SM,27,21.00 to 30.99 years,Male,Bachelor's degree or higher,Asian,west,1,3,2,2,1,2,3,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,3,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,70,18,11,10,11,17,10,11,12,44,53,44,35,41,56,39,46,46
204012,SM,23,21.00 to 30.99 years,Female,Bachelor's degree or higher,Asian,west,2,4,2,1,1,1,1,2,2,2,2,1,2,2,1,1,2,1,2,2,1,2,3,3,2,3,1,2,2,3,3,1,1,2,2,1,1,2,2,3,1,2,1,2,2,3,3,1,1,2,2,1,2,2,1,3,1,1,1,1,1,1,4,1,4,1,4,3,2,1,4,3,3,3,2,3,3,3,4,2,111,18,16,22,18,18,15,22,30,63,53,57,64,60,58,58,65,74
204017,SM,25,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,west,1,3,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,3,1,1,2,2,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,2,2,77,14,11,11,12,16,16,11,15,49,45,44,42,45,54,60,46,53
204020,SM,29,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,west,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,2,3,1,1,1,3,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,76,13,13,13,13,15,12,10,10,48,42,51,48,48,52,51,39,37
204021,SM,24,21.00 to 30.99 years,Male,Some college or associate degree,White,west,2,3,1,2,2,1,2,2,2,2,1,3,1,1,1,1,3,4,2,2,1,2,2,1,1,1,1,1,2,3,1,1,3,1,1,1,1,1,4,3,1,1,1,1,1,1,2,1,1,1,2,2,1,3,1,1,2,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,91,19,19,15,17,11,17,12,11,55,55,61,52,59,42,62,51,43
204023,SM,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,AmericanIndAlaskanNat,west,1,3,2,2,1,2,1,3,2,1,1,2,1,1,1,2,1,1,2,1,1,3,2,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3,2,1,2,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,2,82,18,13,20,13,14,11,11,14,51,53,51,61,48,50,47,46,51
204024,SM,33,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,west,2,3,3,2,2,2,3,3,3,1,3,2,2,2,1,3,1,2,2,2,3,2,1,2,2,2,1,3,2,4,2,1,2,1,1,1,1,1,1,2,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,1,1,2,2,1,2,1,1,1,1,3,1,96,24,20,22,13,17,11,13,15,57,63,62,64,48,56,47,54,53
204025,SM,22,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,west,2,3,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,76,15,12,16,11,14,13,10,11,48,47,48,54,41,50,54,39,43
204042,SM,32,31.00 to 40.99 years,Male,Bachelor's degree or higher,Asian,west,1,3,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,1,1,2,1,2,2,1,1,1,1,2,2,2,3,1,1,2,1,2,1,1,3,4,2,1,2,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,87,15,12,14,15,17,16,13,15,53,47,48,50,55,56,60,54,53
204046,SM,75,65.00 to 99.99 years,Male,Bachelor's degree or higher,White,south,1,2,1,1,1,2,2,1,1,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,3,2,2,2,1,2,1,2,1,2,1,3,2,1,2,1,2,2,1,2,1,2,1,1,2,1,2,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,92,14,14,19,17,15,14,13,13,56,45,53,59,59,52,56,54,49
204047,SM,29,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,west,1,3,1,3,2,3,1,1,2,2,2,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,2,1,1,1,2,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,79,19,14,13,14,12,16,10,14,50,55,53,48,51,45,60,39,51
204048,SM,28,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,west,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,12,10,11,11,10,10,10,10,35,40,38,42,41,36,39,39,37
204050,SM,47,41.00 to 50.99 years,Male,Bachelor's degree or higher,Asian,west,1,2,1,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,3,2,71,13,12,12,13,13,10,11,14,44,42,48,45,48,48,39,46,51
204053,SM,47,41.00 to 50.99 years,Male,Bachelor's degree or higher,Asian,west,1,2,1,2,2,1,1,2,3,2,3,4,1,2,2,2,1,2,1,3,3,2,3,3,2,2,1,3,3,3,2,1,1,1,3,2,2,1,2,3,3,2,1,2,2,1,2,1,2,2,1,2,2,2,1,3,1,2,1,2,1,2,2,2,1,1,1,2,1,2,2,1,2,3,2,4,2,3,1,3,114,17,21,25,18,18,17,15,23,64,52,64,66,60,58,62,58,65
204054,SM,76,65.00 to 99.99 years,Male,Some college or associate degree,White,west,3,3,2,2,1,2,1,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,3,1,2,3,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,3,2,3,3,3,1,1,3,2,2,2,3,2,2,1,2,2,2,89,20,12,15,14,12,13,23,20,54,57,48,52,51,45,54,67,61
204058,SM,45,41.00 to 50.99 years,Male,Bachelor's degree or higher,Asian,west,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,63,12,10,10,11,12,10,10,12,37,40,38,35,41,45,39,39,46
204060,SM,44,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,west,1,4,1,3,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,3,2,3,1,2,1,1,1,2,1,1,2,1,3,1,3,1,1,78,17,12,13,11,13,13,16,16,49,52,48,48,41,48,54,59,55
204061,SM,46,41.00 to 50.99 years,Male,Bachelor's degree or higher,Asian,west,1,4,1,2,3,3,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,1,1,3,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,74,20,11,15,14,13,10,11,14,46,57,44,52,51,48,39,46,51
204065,SM,34,31.00 to 40.99 years,Male,Some college or associate degree,White,west,1,3,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,2,1,4,1,1,1,1,1,4,2,1,2,1,2,1,1,1,2,2,2,4,1,3,2,1,2,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,4,1,3,2,1,2,2,90,12,14,17,15,18,14,12,21,55,40,53,56,55,58,56,51,62
209002,SM,32,31.00 to 40.99 years,Female,Some college or associate degree,White,south,2,1,2,3,2,1,3,1,2,2,1,2,2,1,3,1,1,3,1,2,1,2,1,3,1,1,2,2,3,2,2,1,2,1,2,2,3,1,3,1,3,1,2,2,3,1,2,1,2,1,2,2,1,2,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,2,2,3,3,2,3,2,2,2,98,19,17,18,18,18,13,14,23,58,55,59,57,60,58,54,56,65
209003,SM,21,21.00 to 30.99 years,Female,High school graduate (including GED),White,south,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,11,11,10,10,10,11,10,10,35,36,44,35,34,36,47,39,37
209004,SM,27,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,south,1,1,1,2,2,1,3,1,2,2,1,3,1,2,1,1,2,3,2,1,1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,3,1,3,1,1,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,86,16,17,14,14,17,14,10,18,53,50,59,50,51,56,56,39,58
209006,SM,62,51.00 to 64.99 years,Female,Some college or associate degree,Black,south,2,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,3,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,76,14,14,15,14,12,11,10,10,48,45,53,52,51,45,47,39,37
209007,SM,54,51.00 to 64.99 years,Male,Some college or associate degree,White,south,2,2,2,1,1,1,1,2,2,1,2,3,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,3,2,3,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,77,15,15,15,14,11,11,11,12,49,47,55,52,51,42,47,46,46
209010,SM,30,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,south,3,4,2,3,3,3,3,4,3,3,2,1,1,1,1,1,1,1,2,1,2,2,1,3,1,1,1,3,1,1,4,1,2,1,1,1,1,4,1,4,3,4,3,4,2,4,3,1,2,2,1,1,1,2,1,1,1,3,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,101,31,12,16,20,28,13,12,13,59,75,48,54,63,70,54,51,49
209015,SM,65,65.00 to 99.99 years,Male,High school graduate (including GED),White,midwest,2,4,1,1,1,1,1,3,2,2,3,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,4,2,2,2,2,1,1,2,2,2,1,1,1,2,3,1,1,1,1,3,1,1,1,2,2,2,1,2,1,2,86,18,14,13,11,13,20,15,15,53,53,53,48,41,48,65,58,53
209026,SM,29,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,1,2,2,1,2,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,74,14,13,13,12,14,10,12,13,46,45,51,48,45,50,39,51,49
209029,SM,35,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,west,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,13,10,11,11,12,11,10,10,39,42,38,42,41,45,47,39,37
