IDNumber,data,Age,age_range,Gender,HighestEducation,Ethnicity,Region,q0013,q0014,q0016,q0018,q0020,q0021,q0023,q0024,q0026,q0027,q0029,q0030,q0031,q0032,q0033,q0034,q0036,q0037,q0040,q0041,q0043,q0044,q0046,q0047,q0049,q0050,q0051,q0053,q0054,q0057,q0058,q0059,q0060,q0061,q0062,q0063,q0064,q0067,q0068,q0069,q0073,q0075,q0076,q0077,q0081,q0082,q0083,q0084,q0086,q0087,q0089,q0090,q0091,q0092,q0093,q0096,q0098,q0099,q0100,q0101,q0103,q0104,q0105,q0106,q0108,q0111,q0113,q0114,q0115,q0117,q0118,q0119,q0122,q0126,q0127,q0128,q0129,q0130,q0131,q0132,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
383050,SM,74,65.00 to 99.99 years,Female,Did not complete high school (no diploma),Black,south,1,3,2,2,1,1,1,1,1,3,2,2,2,2,1,3,2,3,1,3,2,3,2,3,1,2,2,3,2,3,3,2,1,3,1,2,1,2,2,1,3,2,1,1,2,2,2,2,1,3,1,2,1,1,2,2,1,1,1,1,2,3,2,2,2,1,1,2,1,2,3,3,2,2,2,2,3,3,2,3,112,16,21,23,18,19,13,18,25,57,46,62,59,53,55,50,55,65
400003,In-house-Sp,33,31.00 to 40.99 years,Male,Bachelor's degree or higher,Hispanic,west,2,1,1,1,3,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,3,2,2,3,2,1,1,2,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,1,1,3,2,2,1,1,1,2,3,1,2,3,1,2,2,2,2,2,1,1,2,2,2,106,14,19,18,18,16,18,17,18,54,40,58,50,53,48,62,53,55
400004,In-house-Sp,32,31.00 to 40.99 years,Male,Some college or associate degree,Hispanic,west,1,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,4,1,2,1,1,1,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,83,12,15,14,15,15,12,12,10,43,34,50,41,45,45,46,40,33
400005,In-house-Sp,36,31.00 to 40.99 years,Female,Some college or associate degree,Hispanic,west,1,3,3,1,3,1,1,1,1,1,2,2,2,1,1,2,1,2,1,2,2,2,1,3,1,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,81,16,16,22,11,12,10,10,20,41,46,52,57,32,37,37,32,58
400006,In-house-Sp,39,31.00 to 40.99 years,Male,High school graduate (including GED),Hispanic,west,1,2,1,1,3,1,1,1,2,3,2,2,2,2,1,1,2,1,2,2,1,1,2,1,1,2,1,1,1,2,2,1,1,3,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,2,3,1,1,1,2,2,1,1,83,16,17,13,13,14,13,13,15,43,46,54,39,39,43,50,43,48
400007,In-house-Sp,32,31.00 to 40.99 years,Female,Bachelor's degree or higher,Hispanic,west,2,3,1,2,2,4,2,2,2,2,4,1,4,2,1,1,1,2,1,2,4,3,2,4,3,2,3,3,3,3,2,2,2,1,2,2,1,1,1,1,2,4,1,3,1,2,2,4,2,3,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,3,1,2,1,1,1,1,1,1,122,22,19,30,15,24,16,18,14,61,59,58,68,45,64,58,55,46
400008,In-house-Sp,26,21.00 to 30.99 years,Female,Some college or associate degree,Hispanic,west,2,1,1,1,3,1,1,1,2,2,1,2,1,1,1,1,1,2,1,2,1,2,1,1,3,1,1,1,1,1,2,2,2,3,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,88,15,13,13,17,18,13,14,17,45,43,44,39,51,52,50,46,53
400009,In-house-Sp,55,51.00 to 64.99 years,Female,High school graduate (including GED),Hispanic,west,2,1,2,1,4,2,2,1,2,1,1,2,3,2,1,1,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,2,4,1,2,2,1,2,2,2,2,3,2,2,2,2,2,1,3,2,2,2,1,1,1,2,1,1,1,4,3,3,2,2,4,2,2,1,1,1,2,2,2,2,2,2,2,2,2,117,18,18,20,20,21,14,24,19,59,51,56,54,57,59,53,65,57
400012,In-house-Sp,23,21.00 to 30.99 years,Female,High school graduate (including GED),Hispanic,west,1,2,2,2,1,2,2,1,2,1,2,1,3,1,1,1,1,2,1,2,2,4,1,4,1,1,2,1,2,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,78,16,15,20,13,10,10,10,13,39,46,50,54,39,30,37,32,43
400020,In-house-Sp,43,41.00 to 50.99 years,Female,Some college or associate degree,Hispanic,west,1,1,1,1,1,1,1,2,4,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,4,1,2,2,1,2,2,2,2,1,1,1,2,2,2,1,3,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,90,14,12,12,20,17,15,14,18,46,40,40,36,57,50,55,46,55
400021,In-house-Sp,55,51.00 to 64.99 years,Female,High school graduate (including GED),Hispanic,west,2,3,1,1,3,2,1,1,2,1,2,2,2,1,1,2,1,1,1,2,2,4,3,2,1,2,3,2,2,3,2,2,2,4,2,2,2,3,2,2,1,2,2,2,3,2,2,3,1,2,1,3,1,2,1,2,1,1,1,1,3,1,2,2,1,1,2,3,1,1,2,3,2,1,1,2,1,2,1,2,113,17,15,24,23,20,14,17,17,57,48,50,60,62,57,53,53,53
400023,In-house-Sp,26,21.00 to 30.99 years,Female,High school graduate (including GED),Hispanic,west,2,2,2,3,3,2,1,1,2,3,3,2,2,1,1,2,1,1,2,2,1,2,1,2,3,2,1,1,3,2,3,4,2,3,3,4,2,2,2,1,1,1,1,2,1,1,3,4,1,2,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,3,1,4,2,2,2,2,2,3,4,3,2,3,3,3,110,21,17,18,26,17,14,18,27,56,57,54,50,67,50,53,55,68
400028,In-house-Sp,66,65.00 to 99.99 years,Female,Did not complete high school (no diploma),Hispanic,west,1,1,3,3,1,1,2,1,1,1,4,1,4,1,2,2,1,4,1,2,4,4,1,4,1,1,4,2,1,1,2,1,3,4,1,2,3,1,1,1,2,2,1,2,3,2,2,3,1,2,4,1,2,1,2,2,2,1,2,3,1,2,3,4,1,4,1,2,2,2,3,2,4,4,4,4,3,4,1,4,126,15,22,23,19,20,20,22,33,62,43,63,59,55,57,65,62,73
400029,In-house-Sp,62,51.00 to 64.99 years,Male,Some college or associate degree,Hispanic,west,2,2,4,3,3,1,1,1,1,2,4,2,2,1,3,1,1,1,1,1,1,4,2,2,2,1,2,2,1,1,1,4,1,3,1,2,1,1,1,1,1,2,2,2,2,1,3,2,1,4,2,1,1,1,1,1,1,1,1,1,1,1,2,3,1,4,1,4,2,1,2,1,2,2,2,2,2,2,2,2,102,20,17,18,16,20,11,20,19,52,55,54,50,48,57,42,59,57
400030,In-house-Sp,41,41.00 to 50.99 years,Female,Some college or associate degree,Hispanic,west,3,1,3,3,3,2,3,1,3,3,2,3,3,1,4,2,1,2,1,1,2,4,1,1,2,1,4,2,1,1,1,4,3,3,1,2,1,1,1,1,2,2,1,1,2,3,1,2,1,2,3,1,1,2,2,2,1,1,1,1,3,4,2,4,2,4,1,2,2,2,4,1,4,4,4,2,4,3,3,3,115,25,20,19,18,17,15,26,32,58,65,60,52,53,50,55,67,72
400031,In-house-Sp,27,21.00 to 30.99 years,Male,High school graduate (including GED),Hispanic,west,3,3,2,4,4,3,2,3,1,3,3,1,2,1,1,1,1,1,3,2,4,2,1,2,3,1,1,1,1,2,1,3,2,1,2,2,2,2,1,1,1,4,1,2,2,4,4,3,3,3,4,1,1,2,3,2,2,2,4,1,1,1,1,2,1,2,2,2,3,3,2,1,1,2,1,2,1,1,2,2,118,28,16,18,17,27,22,18,15,59,69,52,50,51,69,67,55,48
400032,In-house-Sp,38,31.00 to 40.99 years,Female,Some college or associate degree,Hispanic,west,2,3,2,3,1,1,1,1,2,2,3,1,3,1,1,2,1,1,2,3,3,2,1,3,1,1,4,2,2,2,3,2,3,4,1,1,1,1,1,1,1,3,1,3,1,2,2,1,2,2,3,3,1,1,2,3,2,1,1,1,1,1,1,2,1,1,2,1,3,1,2,1,2,2,1,1,1,1,1,2,107,18,18,21,18,18,18,14,14,55,51,56,56,53,52,62,46,46
400033,In-house-Sp,32,31.00 to 40.99 years,Female,High school graduate (including GED),Hispanic,west,3,3,3,3,3,3,1,4,2,3,2,2,2,1,1,3,1,4,2,2,2,3,2,2,2,2,2,2,2,1,2,2,3,3,1,1,2,1,1,2,1,2,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,1,3,2,2,3,3,2,3,3,99,28,20,20,18,17,10,14,24,51,69,60,54,53,50,37,46,64
700001,Qual,43,41.00 to 50.99 years,Male,Some college or associate degree,White,south,2,2,2,3,3,1,1,1,4,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,72,21,14,14,14,10,10,10,10,35,57,47,41,43,30,37,32,33
700002,Qual,72,65.00 to 99.99 years,Female,Some college or associate degree,White,midwest,2,2,2,2,3,2,2,2,1,3,2,2,2,2,1,2,1,1,2,2,1,4,2,3,2,1,3,3,2,2,2,2,2,3,2,3,1,2,4,1,2,2,1,2,1,3,2,2,1,3,1,1,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,3,2,1,1,2,2,1,2,110,21,17,23,22,19,14,15,18,56,57,54,59,61,55,53,49,55
700003,Qual,70,65.00 to 99.99 years,Female,Some college or associate degree,White,south,1,1,2,1,1,1,1,1,3,1,2,1,2,1,1,1,2,2,2,1,2,4,2,3,2,1,3,4,2,2,2,2,1,3,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,4,4,3,3,4,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,106,13,15,25,15,14,10,27,16,54,37,50,62,45,43,37,68,51
700004,Qual,37,31.00 to 40.99 years,Male,Did not complete high school (no diploma),White,south,4,4,2,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,120,27,20,20,20,20,20,20,20,60,68,60,54,57,57,65,59,58
700005,Qual,69,65.00 to 99.99 years,Female,Some college or associate degree,White,west,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,2,1,2,1,1,1,1,4,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,71,15,10,13,12,15,10,11,12,35,43,32,39,36,45,37,36,40
700006,Qual,67,65.00 to 99.99 years,Male,Some college or associate degree,MultiRacial,south,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,3,1,2,2,1,1,2,1,3,1,1,2,2,1,2,1,2,2,1,2,2,1,2,1,1,1,1,1,3,2,2,2,2,1,2,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,1,1,1,1,1,2,89,12,12,17,15,15,16,14,13,46,34,40,48,45,45,58,46,43
700007,Qual,27,21.00 to 30.99 years,Female,High school graduate (including GED),Hispanic,south,3,2,4,3,3,2,2,3,2,4,1,2,2,1,2,1,1,2,2,2,3,3,2,2,3,2,2,2,2,2,2,3,2,2,2,2,1,1,2,1,3,2,2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,117,28,16,23,18,23,20,17,20,59,69,52,59,53,62,65,53,58
700008,Qual,29,21.00 to 30.99 years,Female,Some college or associate degree,White,south,3,3,3,3,3,4,2,2,3,3,2,2,3,2,1,1,1,2,3,3,4,4,2,2,4,1,3,2,2,3,3,3,2,2,1,1,2,1,2,1,2,4,1,2,2,1,3,2,1,3,2,2,2,2,2,3,1,1,1,2,3,2,2,2,2,3,1,3,2,3,2,2,2,2,2,2,3,2,1,3,127,29,20,27,18,21,18,23,21,62,71,60,65,53,59,62,63,60
700009,Qual,45,41.00 to 50.99 years,Female,Some college or associate degree,Hispanic,northeast,4,4,2,2,1,2,2,3,1,2,3,1,1,1,4,2,4,2,4,3,1,1,4,4,2,3,3,4,2,1,2,2,3,4,4,2,3,1,3,4,2,1,1,1,3,3,1,1,3,3,3,3,3,1,1,1,4,3,1,3,3,1,3,1,1,2,1,3,3,3,1,2,3,1,1,3,1,1,2,4,141,23,25,25,28,19,23,21,19,67,61,67,62,70,55,69,60,57
700010,Qual,61,51.00 to 64.99 years,Female,Some college or associate degree,White,northeast,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,2,2,2,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,3,1,4,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,81,10,11,19,12,18,10,11,11,41,26,37,52,36,52,37,36,36
700011,Qual,62,51.00 to 64.99 years,Female,Some college or associate degree,White,midwest,3,2,2,1,4,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,3,1,2,2,4,1,2,1,3,1,4,1,1,1,2,1,1,2,4,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,84,19,12,18,16,17,11,10,11,43,53,40,50,48,50,42,32,36
700012,Qual,67,65.00 to 99.99 years,Male,High school graduate (including GED),Black,midwest,1,3,3,2,3,1,1,2,2,2,1,1,1,1,1,1,1,1,2,4,2,2,2,2,3,1,3,1,2,3,1,2,2,4,2,2,3,2,1,1,2,2,1,2,1,2,2,3,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,3,1,1,2,2,1,2,101,20,14,21,20,17,14,15,15,52,55,47,56,57,50,53,49,48
700014,Qual,27,21.00 to 30.99 years,Female,Some college or associate degree,White,south,2,2,2,1,3,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,3,3,3,2,1,2,2,4,2,3,4,1,2,2,2,2,1,2,3,2,2,4,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,2,1,1,1,2,1,2,109,19,15,23,23,21,13,14,15,55,53,50,59,62,59,50,46,48
700015,Qual,26,21.00 to 30.99 years,Female,High school graduate (including GED),White,south,1,2,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,4,1,1,1,4,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,80,12,12,14,13,18,11,12,10,41,34,40,41,39,52,42,40,33
700016,Qual,73,65.00 to 99.99 years,Male,Some college or associate degree,Hispanic,west,2,1,2,1,1,1,2,2,3,2,2,2,3,1,2,2,1,2,1,1,2,4,2,3,3,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,1,2,2,1,2,2,1,2,3,2,1,1,2,3,1,2,2,2,1,2,1,2,1,2,2,2,2,2,1,2,2,4,1,108,17,17,23,18,16,17,17,20,55,48,54,59,53,48,60,53,58
700017,Qual,48,41.00 to 50.99 years,Female,High school graduate (including GED),White,south,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,60,13,10,10,10,10,10,10,11,26,37,32,29,28,30,37,32,36
700018,Qual,26,21.00 to 30.99 years,Female,Some college or associate degree,White,south,2,3,4,2,3,2,3,2,2,3,2,2,4,1,2,4,2,2,2,2,4,4,2,4,2,2,3,3,3,3,2,3,4,4,1,1,2,1,2,2,2,2,1,1,1,2,3,2,1,1,2,1,1,1,1,2,1,1,1,1,3,1,2,3,3,2,1,2,3,2,2,1,1,1,1,1,2,1,2,2,125,26,23,30,22,16,12,22,14,62,66,65,68,61,48,46,62,46
700019,Qual,51,51.00 to 64.99 years,Female,High school graduate (including GED),White,midwest,1,2,2,2,2,2,1,1,2,2,4,2,4,2,2,1,1,1,2,1,3,2,3,4,3,4,4,4,2,4,2,3,3,4,1,1,1,2,1,1,1,4,1,1,2,4,1,1,4,1,4,2,2,2,1,4,3,1,2,1,4,4,3,4,4,4,3,4,1,3,3,2,4,2,4,1,2,2,2,2,148,17,20,33,19,20,22,34,24,69,48,60,72,55,57,67,74,64
700020,Qual,44,41.00 to 50.99 years,Female,Some college or associate degree,White,south,2,3,4,2,4,2,1,2,2,1,2,3,4,1,2,3,4,1,2,2,1,4,3,2,3,2,2,3,4,1,2,4,4,4,1,4,4,1,1,1,4,4,1,2,4,2,4,4,1,2,2,2,2,1,2,2,1,1,1,2,1,1,2,3,3,2,1,3,4,2,2,1,2,3,3,2,2,1,1,2,141,23,24,25,26,28,16,22,19,67,61,66,62,67,70,58,62,57
700021,Qual,27,21.00 to 30.99 years,Female,Some college or associate degree,White,west,1,2,1,2,1,4,1,1,2,3,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,2,3,2,3,1,2,2,1,2,1,2,3,1,1,2,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,98,18,16,18,19,16,12,17,17,51,51,52,50,55,48,46,53,53
700022,Qual,29,21.00 to 30.99 years,Female,Some college or associate degree,White,west,1,1,3,3,2,2,1,1,2,3,2,2,3,1,1,1,1,2,2,1,1,2,1,3,1,1,1,2,1,2,2,3,1,3,1,1,2,1,1,1,2,2,1,1,1,2,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,2,1,1,2,1,2,3,87,19,16,15,16,15,11,14,16,45,53,52,44,48,45,42,46,51
700023,Qual,33,31.00 to 40.99 years,Female,High school graduate (including GED),Black,south,2,1,3,1,1,3,3,3,4,2,3,3,1,1,1,3,4,1,3,3,3,3,4,2,3,4,3,3,3,3,3,4,3,3,4,3,4,3,3,4,1,3,1,2,4,4,3,3,4,3,1,1,1,1,1,1,3,1,1,1,1,2,3,3,3,1,3,4,3,3,3,3,1,1,1,2,1,1,1,1,154,23,23,31,34,28,12,26,15,70,61,65,70,75,70,46,67,48
700025,Qual,57,51.00 to 64.99 years,Male,Some college or associate degree,White,south,3,3,3,4,3,1,1,1,2,4,1,1,1,1,1,1,1,1,2,1,1,1,2,2,3,2,3,1,1,4,1,3,2,4,2,2,2,2,1,1,1,2,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,2,2,1,1,2,3,1,3,2,4,2,3,1,1,2,2,1,1,2,1,1,1,104,25,11,20,20,15,16,22,13,53,65,37,54,57,45,58,62,43
700026,Qual,34,31.00 to 40.99 years,Female,Some college or associate degree,White,midwest,1,2,3,2,2,1,2,1,1,2,2,1,2,1,1,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,3,1,2,2,1,1,1,2,3,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,3,3,100,17,14,17,16,19,17,17,20,51,48,47,48,48,55,60,53,58
700027,Qual,47,41.00 to 50.99 years,Female,Some college or associate degree,White,south,2,2,2,3,2,3,2,1,1,3,3,2,2,1,1,1,2,1,3,3,3,3,2,4,3,2,3,2,2,1,3,1,2,2,1,1,2,1,2,1,1,3,1,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,4,2,2,2,2,4,2,1,1,2,1,3,2,106,21,19,25,16,17,11,18,20,54,57,58,62,48,50,42,55,58
700029,Qual,46,41.00 to 50.99 years,Female,High school graduate (including GED),Black,south,1,2,3,3,3,1,2,2,3,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,3,2,2,2,1,3,2,3,2,4,1,2,3,2,2,2,3,3,3,2,2,2,3,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,2,3,2,2,2,2,1,2,2,1,2,2,2,2,127,22,19,19,23,24,19,23,18,62,59,58,52,62,64,63,63,55
700030,Qual,74,51.00 to 64.99 years,Female,Some college or associate degree,White,south,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,1,1,3,3,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,80,16,11,18,13,17,10,11,13,41,46,37,50,39,50,37,36,43
700031,Qual,36,31.00 to 40.99 years,Female,High school graduate (including GED),White,south,1,1,4,1,1,2,1,1,3,1,2,1,4,1,1,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,117,16,18,20,20,20,19,20,20,59,46,56,54,57,57,63,59,58
700032,Qual,25,21.00 to 30.99 years,Female,Some college or associate degree,MultiRacial,south,2,2,4,1,2,3,1,1,2,4,2,1,2,1,1,1,2,1,1,1,2,4,2,3,2,2,3,2,1,3,1,3,2,4,1,4,2,1,1,1,3,1,1,2,2,4,2,1,2,2,1,1,1,1,1,1,2,1,1,1,3,2,1,2,2,1,1,4,3,1,2,1,2,2,1,1,2,2,3,3,108,22,13,24,20,20,11,20,19,55,59,44,60,57,57,42,59,57
700033,Qual,29,21.00 to 30.99 years,Female,High school graduate (including GED),White,northeast,1,1,2,2,2,2,1,1,4,1,2,1,2,1,2,2,2,2,2,2,1,3,3,3,3,2,3,2,2,2,2,2,3,4,1,4,2,1,1,1,1,4,1,4,3,3,2,2,3,3,2,1,1,1,1,2,1,1,1,2,4,2,2,2,4,4,4,4,4,4,4,4,2,3,3,3,3,4,4,4,136,17,18,24,21,26,13,34,34,65,48,56,60,59,67,50,74,74
700034,Qual,31,31.00 to 40.99 years,Female,High school graduate (including GED),White,midwest,3,3,4,4,4,2,1,1,1,3,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,2,2,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,71,26,12,15,13,10,11,10,16,35,66,40,44,39,30,42,32,51
700035,Qual,39,31.00 to 40.99 years,Male,High school graduate (including GED),Black,midwest,2,3,3,3,4,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,68,23,10,10,16,12,10,10,13,32,61,32,29,48,37,37,32,43
700036,Qual,57,51.00 to 64.99 years,Female,Some college or associate degree,White,west,1,1,2,2,3,1,1,1,1,2,3,2,2,1,1,1,1,1,2,1,1,3,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,80,15,15,14,13,13,10,15,13,41,43,50,41,39,40,37,49,43
700037,Qual,51,51.00 to 64.99 years,Female,Some college or associate degree,White,midwest,2,3,2,3,3,1,2,2,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,3,1,1,1,1,1,68,23,12,10,13,12,10,11,14,32,61,40,29,39,37,37,36,46
700039,Qual,26,21.00 to 30.99 years,Female,Some college or associate degree,Black,midwest,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,1,1,1,2,1,1,1,2,3,1,3,3,1,1,1,2,1,1,2,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,88,11,10,16,17,18,10,17,10,45,30,32,46,51,52,37,53,33
700040,Qual,26,21.00 to 30.99 years,Female,Some college or associate degree,White,midwest,2,1,2,2,2,1,1,1,3,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,3,1,1,2,2,1,1,3,1,1,1,3,3,1,1,1,1,1,1,3,2,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,1,1,1,1,1,1,84,17,12,14,17,14,13,14,12,43,48,40,41,51,43,50,46,40
700041,Qual,41,41.00 to 50.99 years,Female,High school graduate (including GED),White,south,2,1,2,3,4,2,2,1,3,2,2,2,2,1,1,1,2,2,2,1,1,2,1,2,3,1,2,2,1,1,2,2,2,3,1,1,2,2,2,2,3,2,1,2,1,2,3,2,1,1,1,2,1,2,1,2,1,1,1,2,1,1,2,2,2,3,1,2,3,2,2,1,2,2,2,1,2,2,2,1,102,22,16,16,19,18,14,19,17,52,59,52,46,55,52,53,57,53
700042,Qual,41,41.00 to 50.99 years,Female,Some college or associate degree,White,south,1,1,2,2,3,2,2,1,2,3,2,2,3,1,2,3,2,1,3,1,3,2,3,4,3,2,4,2,2,3,4,2,2,4,2,2,4,1,2,1,3,2,1,2,2,2,3,2,2,4,2,1,1,1,1,2,1,1,1,1,3,1,1,1,3,2,1,2,3,2,2,1,2,2,2,1,2,1,1,2,126,19,20,28,24,23,12,19,16,62,53,60,66,64,62,46,57,51
700043,Qual,61,51.00 to 64.99 years,Female,Some college or associate degree,White,west,2,2,2,1,1,1,2,1,2,2,2,1,3,1,1,2,1,2,2,1,3,4,2,2,3,1,3,3,2,3,1,2,3,2,1,2,2,1,1,1,1,3,1,3,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1,2,1,1,1,2,2,2,102,16,16,26,16,18,11,15,15,52,46,52,63,48,52,42,49,48
