IDNumber,data,Age,age_range,Gender,HighestEducation,Ethnicity,Region,q0014,q0015,q0016,q0022,q0023,q0024,q0025,q0026,q0027,q0028,q0029,q0031,q0033,q0034,q0036,q0037,q0039,q0040,q0041,q0042,q0043,q0045,q0046,q0047,q0048,q0050,q0053,q0055,q0056,q0057,q0058,q0060,q0061,q0063,q0064,q0065,q0066,q0069,q0071,q0072,q0073,q0074,q0075,q0076,q0079,q0080,q0081,q0084,q0086,q0087,q0088,q0090,q0091,q0092,q0094,q0095,q0096,q0097,q0099,q0100,q0103,q0105,q0107,q0108,q0109,q0110,q0111,q0112,q0113,q0114,q0118,q0119,q0120,q0121,q0122,q0123,q0124,q0125,q0129,q0131,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
219014,Eng,32,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,northeast,1,2,1,1,1,1,1,3,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,1,2,2,1,2,1,2,1,3,1,4,2,1,1,1,1,2,1,1,1,2,1,3,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,86,13,13,16,19,12,14,12,11,53,42,50,55,62,43,56,49,41
193060,Eng,44,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,northeast,1,4,1,2,2,3,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,61,20,10,10,11,10,10,10,12,33,58,37,34,39,35,39,39,45
225043,Eng,33,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,10,10,11,11,10,10,10,10,35,31,37,39,39,35,39,39,36
189081,Eng,32,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,61,11,10,11,10,10,10,10,10,33,35,37,39,33,35,39,39,36
193004,Eng,46,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,northeast,2,2,2,4,2,4,1,4,2,3,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,2,2,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,76,26,11,11,15,15,11,13,14,47,68,42,39,54,52,44,52,51
189080,Eng,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,2,2,1,1,1,2,1,3,1,1,1,1,2,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2,3,2,1,1,2,1,1,1,2,3,1,2,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,3,1,2,1,2,1,1,86,15,14,17,17,14,11,13,16,53,47,53,57,58,49,44,52,56
204048,Eng,28,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,west,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,12,10,11,11,10,10,10,10,35,38,37,39,39,35,39,39,36
189093,Eng,25,21.00 to 30.99 years,Male,High school graduate (including GED),White,south,1,3,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,3,2,3,1,1,2,1,1,1,1,1,3,3,2,2,2,2,2,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,88,13,14,16,15,18,12,13,16,54,42,53,55,54,58,49,52,56
209039,Eng,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,Black,west,2,2,1,2,2,2,3,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,3,1,1,2,1,1,1,2,1,2,1,1,1,1,2,2,2,2,4,1,2,2,1,3,2,1,2,1,1,1,2,1,2,1,2,2,1,2,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,90,20,13,14,15,20,14,14,14,55,58,50,50,54,61,56,56,51
236008,Eng,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,1,4,1,2,2,3,1,1,3,1,3,2,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,2,3,1,2,1,1,1,2,2,4,2,2,2,1,2,2,2,3,1,1,2,2,1,1,2,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,3,1,1,1,2,2,1,97,19,14,17,19,18,13,16,14,58,56,53,57,62,58,53,61,51
225039,Eng,23,21.00 to 30.99 years,Male,High school graduate (including GED),White,south,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,3,1,1,4,1,1,1,4,1,1,4,1,1,1,2,1,1,1,1,1,1,80,14,11,12,13,10,15,19,11,49,45,42,43,47,35,59,66,41
225038,Eng,22,21.00 to 30.99 years,Female,High school graduate (including GED),White,south,1,4,2,1,1,2,1,1,1,2,1,1,3,2,2,1,1,1,2,1,1,1,4,2,1,2,2,1,4,1,3,4,3,2,2,1,1,1,4,1,1,1,1,1,2,1,4,3,2,3,1,4,1,3,1,2,1,4,1,1,1,1,2,1,1,1,2,1,1,1,1,4,2,2,1,1,1,1,3,1,106,16,15,19,22,19,19,12,17,62,50,55,60,67,60,67,49,58
171004,Eng,36,31.00 to 40.99 years,Female,Some college or associate degree,MultiRacial,south,1,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,16,10,11,12,10,10,11,10,37,50,37,39,43,35,39,44,36
190054,Eng,42,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,west,2,2,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,3,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,3,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,78,15,12,15,12,14,12,13,16,48,47,46,52,43,49,49,52,56
215010,Eng,42,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,northeast,2,3,2,2,3,3,3,3,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,73,24,11,14,13,15,10,10,14,44,65,42,50,47,52,39,39,51
204042,Eng,32,31.00 to 40.99 years,Male,Bachelor's degree or higher,Asian,west,1,3,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,1,1,2,1,2,2,1,1,1,1,2,2,2,3,1,1,2,1,2,1,1,3,4,2,1,2,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,87,15,12,14,15,17,16,13,15,53,47,46,50,54,56,61,52,54
219013,Eng,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,1,1,2,2,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,3,1,2,1,1,65,14,11,14,10,10,10,10,16,38,45,42,50,33,35,39,39,56
209043,Eng,31,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,2,2,1,2,2,1,1,2,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,2,1,2,1,2,1,2,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,77,16,13,11,12,12,16,13,14,47,50,50,39,43,43,61,52,51
212018,Eng,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,west,2,3,1,1,2,1,2,1,1,1,2,2,2,2,2,1,1,4,2,1,2,2,3,2,1,2,1,2,2,2,4,3,4,1,1,1,1,1,4,2,3,2,1,1,3,2,2,1,1,2,1,1,1,2,1,3,1,1,1,1,2,1,2,1,2,1,2,1,1,2,1,1,1,2,1,1,1,2,2,1,106,15,19,19,22,18,13,15,13,62,47,63,60,67,58,53,58,48
204047,Eng,29,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,west,1,3,1,3,2,3,1,1,2,2,2,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,2,1,1,1,2,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,79,19,14,13,14,12,16,10,14,49,56,53,47,51,43,61,39,51
178071,Eng,38,31.00 to 40.99 years,Male,Some college or associate degree,Hispanic,south,1,3,1,1,2,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,3,2,2,75,16,11,14,14,10,15,11,17,46,50,42,50,51,35,59,44,58
225045,Eng,36,31.00 to 40.99 years,Male,Some college or associate degree,Black,south,2,3,1,2,3,2,2,3,3,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,4,1,2,2,2,2,2,2,2,3,1,3,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,3,2,2,3,1,3,1,2,1,3,90,23,13,13,12,21,20,11,21,55,63,50,47,43,62,69,44,64
193061,Eng,47,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,northeast,1,2,1,1,3,1,1,3,1,3,2,1,1,1,1,2,3,1,3,2,1,3,1,2,1,1,1,4,3,1,2,1,1,1,2,1,1,1,1,1,2,4,2,2,3,2,4,1,2,2,1,1,1,1,1,1,1,3,1,1,1,1,4,1,2,1,1,1,1,1,1,1,2,3,1,1,1,1,4,3,97,17,17,18,12,24,12,14,18,58,52,60,58,43,66,49,56,60
214013,Eng,63,51.00 to 64.99 years,Female,Some college or associate degree,White,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,10,10,11,11,10,10,10,10,35,31,37,39,39,35,39,39,36
225044,Eng,36,31.00 to 40.99 years,Female,Bachelor's degree or higher,Black,south,1,3,2,1,1,1,2,1,1,2,1,2,2,1,2,4,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,3,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,87,15,17,14,12,20,14,10,14,53,47,60,50,43,61,56,39,51
224024,Eng,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,1,3,4,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,1,2,2,3,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,2,77,21,12,16,12,15,11,11,14,47,60,46,55,43,52,44,44,51
219011,Eng,26,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,4,1,1,1,2,1,2,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,1,2,2,92,12,14,18,17,16,13,14,17,56,38,53,58,58,54,53,56,58
204050,Eng,47,41.00 to 50.99 years,Male,Bachelor's degree or higher,Asian,west,1,2,1,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,3,2,71,13,12,12,13,13,10,11,14,43,42,46,43,47,47,39,44,51
189102,Eng,66,65.00 to 99.99 years,Male,Bachelor's degree or higher,White,south,1,2,1,2,1,1,1,1,2,1,3,2,1,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,2,2,2,1,2,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,88,13,15,18,13,14,14,14,16,54,42,55,58,47,49,56,56,56
178063,Eng,86,65.00 to 99.99 years,Male,Bachelor's degree or higher,Other,south,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,67,11,10,12,12,12,11,10,11,39,35,37,43,43,43,44,39,41
204046,Eng,75,65.00 to 99.99 years,Male,Bachelor's degree or higher,White,south,1,2,1,1,1,2,2,1,1,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,3,2,2,2,1,2,1,2,1,2,1,3,2,1,2,1,2,2,1,2,1,2,1,1,2,1,2,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,92,14,14,19,17,15,14,13,13,56,45,53,60,58,52,56,52,48
230010,Eng,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,3,2,1,2,2,1,2,2,1,3,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,85,12,14,16,13,19,11,12,18,52,38,53,55,47,60,44,49,60
224021,Eng,24,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,northeast,1,3,3,2,2,3,2,3,2,3,3,2,1,1,1,2,1,3,2,1,3,3,3,3,1,1,2,2,2,2,3,3,3,1,2,1,1,4,2,3,2,2,1,2,2,2,2,1,3,2,2,1,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,2,1,2,2,1,1,3,2,3,1,2,4,2,111,24,17,22,23,19,14,16,21,63,65,60,64,68,60,56,61,64
204051,Eng,42,41.00 to 50.99 years,Female,Bachelor's degree or higher,Black,west,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,3,1,2,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,71,18,11,13,16,11,10,10,11,43,54,42,47,56,39,39,39,41
225050,Eng,69,65.00 to 99.99 years,Male,High school graduate (including GED),Black,northeast,2,2,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,72,16,11,13,12,13,11,12,11,44,50,42,47,43,47,44,49,41
224006,Eng,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,2,1,3,2,3,2,2,1,2,2,1,3,2,2,1,2,1,1,1,3,2,2,3,1,2,2,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,92,12,15,19,18,19,10,11,11,56,38,55,60,60,60,39,44,41
230011,Eng,34,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,midwest,3,3,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,69,18,10,12,12,11,14,10,13,41,54,37,43,43,39,56,39,48
225035,Eng,36,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60,10,10,10,10,10,10,10,10,32,31,37,34,33,35,39,39,36
215015,Eng,58,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,northeast,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,74,13,10,16,13,15,10,10,11,45,42,37,55,47,52,39,39,41
221013,Eng,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,2,1,2,1,2,3,3,2,1,2,1,2,1,1,1,1,1,3,2,2,1,2,2,2,1,1,3,2,2,2,2,1,1,2,1,1,1,3,2,2,3,2,3,1,2,3,1,1,2,1,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,2,3,3,3,1,1,3,2,96,18,15,18,16,20,14,13,23,58,54,55,58,56,61,56,52,66
225034,Eng,21,21.00 to 30.99 years,Female,High school graduate (including GED),White,northeast,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,2,1,2,1,3,1,1,1,2,1,1,1,2,2,1,2,1,2,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,1,1,78,14,11,14,15,15,11,12,14,48,45,42,50,54,52,44,49,51
190073,Eng,35,31.00 to 40.99 years,Male,Bachelor's degree or higher,Asian,west,1,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,61,14,10,10,10,10,10,11,10,33,45,37,34,33,35,39,44,36
190071,Eng,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,west,1,3,1,1,2,1,3,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,70,17,11,10,15,14,10,10,11,42,52,42,34,54,49,39,39,41
204041,Eng,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,2,3,2,3,2,3,3,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,3,2,1,1,3,1,2,3,2,2,1,3,2,2,1,3,3,3,1,1,2,2,2,2,2,3,2,2,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,3,1,1,2,2,3,2,4,3,1,1,1,4,4,98,22,12,17,22,20,13,14,25,58,62,46,57,67,61,53,56,68
215017,Eng,23,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,northeast,2,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,3,1,1,4,3,2,4,1,3,3,3,2,3,2,1,2,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,3,2,1,2,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,3,2,2,1,1,2,2,99,14,13,28,14,18,13,13,16,59,45,50,69,51,58,53,52,56
212006,Eng,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,west,1,2,1,1,2,2,3,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,3,2,1,1,2,2,2,3,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,4,1,86,15,13,18,15,18,12,10,16,53,47,50,58,54,58,49,39,56
204052,Eng,26,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,1,4,2,1,1,2,1,3,1,1,2,2,3,1,2,3,2,2,3,3,1,2,1,3,2,2,2,4,4,4,2,2,3,1,4,3,2,1,4,3,4,2,1,4,4,2,4,4,2,4,1,1,1,3,1,2,1,1,1,1,1,1,2,1,3,1,3,1,1,2,1,3,3,2,2,4,2,3,3,3,133,17,23,25,25,31,13,16,26,69,52,68,67,70,71,53,61,69
189099,Eng,73,65.00 to 99.99 years,Female,Some college or associate degree,White,south,1,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,2,1,2,1,1,1,3,1,2,1,2,4,4,1,1,2,1,1,1,1,2,4,2,2,2,4,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,3,2,1,1,1,1,2,1,3,2,2,2,1,3,1,1,1,2,3,2,98,11,15,15,18,21,12,17,18,58,35,55,52,60,62,49,63,60
212007,Eng,37,31.00 to 40.99 years,Female,Bachelor's degree or higher,Hispanic,west,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,61,14,10,10,10,10,11,10,10,33,45,37,34,33,35,44,39,36
212025,Eng,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,Hispanic,west,1,3,2,3,2,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,4,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,2,85,16,17,16,11,12,16,13,14,52,50,60,55,39,43,61,52,51
225032,Eng,74,65.00 to 99.99 years,Female,Bachelor's degree or higher,White,northeast,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,72,11,11,12,15,11,11,12,11,44,35,42,43,54,39,44,49,41
225033,Eng,73,65.00 to 99.99 years,Male,Bachelor's degree or higher,White,northeast,1,2,1,2,2,1,1,2,1,2,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,3,1,2,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,73,15,13,11,12,16,11,10,15,44,47,50,39,43,54,44,39,54
189079,Eng,38,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,2,1,1,2,1,1,1,1,2,1,3,1,2,1,1,3,2,2,2,2,1,1,2,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,79,13,19,15,13,12,10,10,10,49,42,63,52,47,43,39,39,36
190061,Eng,31,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,west,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,2,2,1,1,1,1,2,1,1,2,1,1,2,2,1,2,1,1,1,2,2,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,79,13,11,12,15,12,16,13,12,49,42,42,43,54,43,61,52,45
219012,Eng,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,3,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,3,2,1,1,1,2,1,1,1,1,3,2,2,2,1,1,2,1,2,2,1,2,1,2,1,2,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,84,13,12,16,14,16,12,14,11,52,42,46,55,51,54,49,56,41
190032,Eng,48,41.00 to 50.99 years,Female,Some college or associate degree,Other,west,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60,12,10,10,10,10,10,10,10,32,38,37,34,33,35,39,39,36
225037,Eng,29,21.00 to 30.99 years,Female,Some college or associate degree,Black,south,2,3,2,2,2,2,3,2,3,3,3,3,2,1,1,3,1,4,1,2,2,1,2,4,1,1,1,2,2,3,3,2,1,1,2,1,1,2,1,1,3,2,3,2,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,2,2,3,1,1,2,1,4,1,1,2,3,2,1,1,1,3,2,106,24,21,19,15,21,11,19,17,62,65,66,60,54,62,44,66,58
