IDNumber,data,DriveForm,q0133,q0134,q0135,q0136,q0137,q0138,q0139,q0140,q0141,q0142,q0143,q0144,q0145,q0146,q0147,q0148,q0149,q0150,TOT_raw
700053,Eng,AdultSR,3,2,3,2,2,3,2,2,2,3,2,2,3,2,2,2,3,2,42
700054,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
700055,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
700058,Eng,AdultSR,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,2,25
700059,Eng,AdultSR,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
700060,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,20
700061,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700062,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700063,Eng,AdultSR,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,3,1,22
700064,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
700065,Eng,AdultSR,2,2,2,2,2,2,1,2,2,3,2,2,1,1,1,2,2,1,32
700066,Eng,AdultSR,2,1,1,3,1,2,2,2,2,2,1,3,2,1,1,2,2,2,32
700067,Eng,AdultSR,2,1,1,3,2,3,2,3,3,2,3,3,3,2,3,2,2,1,41
700068,Eng,AdultSR,3,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,23
700069,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700070,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700071,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,21
700072,Eng,AdultSR,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,26
700075,Eng,AdultSR,2,1,1,2,1,2,2,2,1,1,1,1,2,1,1,1,2,1,25
700076,Eng,AdultSR,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
700077,Eng,AdultSR,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,36
700079,Eng,AdultSR,2,1,2,2,1,2,1,2,1,1,1,1,2,2,1,3,4,2,31
700080,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700081,Eng,AdultSR,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,21
700082,Eng,AdultSR,1,1,2,4,3,1,1,2,1,2,3,2,1,1,1,2,2,2,32
700083,Eng,AdultSR,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,22
700084,Eng,AdultSR,2,2,1,2,2,2,3,3,1,1,2,1,1,1,1,1,2,1,29
700086,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,20
700088,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700089,Eng,AdultSR,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,19
700090,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700091,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
700092,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
700094,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,19
700095,Eng,AdultSR,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,19
700096,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700097,Eng,AdultSR,3,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,3,1,25
700099,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700101,Eng,AdultSR,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1,1,3,2,27
700102,Eng,AdultSR,4,1,3,2,3,1,1,3,1,2,2,1,1,1,1,1,4,1,33
700104,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700107,Eng,AdultSR,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,24
700108,Eng,AdultSR,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,36
700109,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
700110,Eng,AdultSR,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,20
700112,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700113,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,23
700115,Eng,AdultSR,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,19
700116,Eng,AdultSR,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,20
700117,Eng,AdultSR,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21
700118,Eng,AdultSR,1,2,4,1,2,3,3,1,3,1,2,3,3,1,1,3,4,4,42
700119,Eng,AdultSR,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
700120,Eng,AdultSR,2,2,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,26
700121,Eng,AdultSR,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,24
700122,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,3,2,25
700124,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700126,Eng,AdultSR,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
700129,Eng,AdultSR,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,22
700130,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700132,Eng,AdultSR,3,1,1,1,2,1,2,3,1,1,1,2,2,3,1,4,1,1,31
700135,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700137,Eng,AdultSR,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,1,2,1,26
700138,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700139,Eng,AdultSR,2,3,3,2,3,3,2,2,2,2,3,3,2,2,2,3,3,2,44
700140,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700141,Eng,AdultSR,2,1,1,1,2,2,1,2,1,2,2,1,1,3,2,2,4,2,32
700142,Eng,AdultSR,1,2,1,2,2,2,3,3,2,2,2,3,2,2,4,4,1,4,42
700143,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,21
700146,Eng,AdultSR,2,2,1,2,2,3,1,3,1,1,2,1,1,2,1,2,3,2,32
700147,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,21
700150,Eng,AdultSR,3,2,3,2,1,4,1,1,3,2,2,1,1,2,4,3,3,2,40
700155,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700157,Eng,AdultSR,1,2,4,2,1,2,2,3,4,1,3,4,3,3,1,1,1,1,39
700158,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,21
700159,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700161,Eng,AdultSR,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,36
700163,Eng,AdultSR,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,20
700164,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
700165,Eng,AdultSR,2,2,2,2,2,3,1,3,2,3,2,2,1,2,1,4,2,2,38
700167,Eng,AdultSR,3,2,3,3,2,3,2,3,2,1,2,2,2,2,2,3,1,2,40
700170,Eng,AdultSR,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,20
700171,Eng,AdultSR,1,1,1,1,1,1,2,3,1,1,1,1,2,1,1,2,3,2,26
700173,Eng,AdultSR,1,2,1,2,3,2,2,2,1,1,2,1,1,1,1,1,3,2,29
700174,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
700175,Eng,AdultSR,2,3,2,1,2,1,2,1,2,2,1,2,2,3,2,2,1,1,32
700176,Eng,AdultSR,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,21
700177,Eng,AdultSR,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,22
700180,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,21
700182,Eng,AdultSR,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,19
700184,Eng,AdultSR,1,3,1,1,3,2,3,4,2,2,4,2,4,1,3,3,2,2,43
700186,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700187,Eng,AdultSR,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,21
700188,Eng,AdultSR,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,22
700190,Eng,AdultSR,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,22
700191,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
700192,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700193,Eng,AdultSR,3,4,1,2,4,3,1,2,1,1,1,1,1,2,1,2,2,1,33
700194,Eng,AdultSR,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,22
700195,Eng,AdultSR,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,22
700196,Eng,AdultSR,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,3,2,27
700197,Eng,AdultSR,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,24
700198,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,20
700199,Eng,AdultSR,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,3,1,27
